Biometry_ID,Region,Period,SpecificChronology,ChronGeneral,Chron,Excluded_from_NISP,Site.name,Area,SiteID,TaxonName,Taxon,Element,ElementName,GL,GLl,GLm,Bp,Dp,SD,DD_shaft,Dl,Bd,Dd,BT,HT,HTC,GLpe,BatF,Dc,GB,BFd,BFp,Comments,AnalysisEdits,Individual,IndiDuplicate,MeasurementPrecision,TaxonGroup
2601,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,28.6,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2602,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,Sheep/goat
2603,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2914,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Quarto del Tormine,Mozzecane,18,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2915,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Quarto del Tormine,Mozzecane,18,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2986,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2987,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2988,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
3741,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
3742,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
3743,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4669,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4673,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4854,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4860,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4902,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
4912,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5027,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5194,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5204,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5282,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5328,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5881,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
5882,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
6012,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
6094,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
8185,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sheep/goat
8186,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sheep/goat
8524,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Larda I,NA,147,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,27.3,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sheep/goat
8785,Veneto,Bronze Age,BA.R,BM-R,BA.Late,NA,Amolara,NA,150,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sheep/goat
8861,Veneto,Iron Age,IA1-IA2,IA1,IA.Mid,NA,Terranegra,Depellegrin & Tecchiati - IA,156,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,36.4,NA,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
9290,Friuli,Bronze Age-Iron Age,BA.F-IA0,BRF-IA0,BA.L-EIA,NA,Gradisca,Final Bronze Age - Early Iron Age,168,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
9291,Friuli,Bronze Age-Iron Age,BA.F-IA0,BRF-IA0,BA.L-EIA,NA,Gradisca,Final Bronze Age - Early Iron Age,168,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
9454,Friuli,Iron Age,IA0,BRF-IA0,IA.Early,NA,Pozzuolo,Braida Roggia - Iron Age,142,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
9619,South,Roman,Rom.Early,Early,Roman.Early,NA,Modena,Cassa di Risparmio,132,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Sheep/goat
9624,South,Roman,Rom.Early,Early,Roman.Early,NA,Modena,Cassa di Risparmio,132,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Sheep/goat
9626,South,Roman,Rom.Early,Early,Roman.Early,NA,Modena,Cassa di Risparmio,132,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Sheep/goat
9737,South,Roman,Rom.Mid,Mid,Roman.Mid,NA,Spilamberto,Fase II,128,Sheep/goat,O,HU,Humerus,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Sheep/goat
281,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,V 3,68,Sheep/goat,O,MC1,Metacarpal,118,NA,NA,21.5,NA,12.7,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
282,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,V 3,68,Sheep/goat,O,MC1,Metacarpal,114.2,NA,NA,22.7,NA,14.3,NA,NA,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
283,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,V 3,68,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,21.7,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
284,South,Iron Age,IA1,IA1,IA.Mid,NA,Marzabotto,V 3,68,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,21.2,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
306,South,Iron Age,IA2,IA2,IA.Late,NA,Casale di Rivalta,NA,71,Sheep/goat,O,MC1,Metacarpal,119.4,NA,NA,23.1,15.9,15.3,NA,NA,22.9,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
307,South,Iron Age,IA2,IA2,IA.Late,NA,Casale di Rivalta,NA,71,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
308,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Sheep/goat,O,MC1,Metacarpal,124.4,NA,NA,13.7,NA,13.7,NA,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
309,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Sheep/goat,O,MC1,Metacarpal,122.3,NA,NA,20.7,NA,12,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
310,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,22.4,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
311,South,Iron Age,IA2,IA2,IA.Late,NA,Marzabotto,US 8,78,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,19.7,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
1499,South,Iron Age,IA2,IA2,IA.Late,NA,Casale di Rivalta,NA,71,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,22.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
1579,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tabina di Margreta,Bronze Age,22,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,19,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Sheep/goat
1744,North,Iron Age,IA2,IA2,IA.Late,NA,Santorso,All phases,92,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2158,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Lavagnone,Sector A + E,126,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2381,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Baggiovara,Opera Pia Bianchi,121,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2449,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Gaggio,Struttura 1 + capanna alfa,122,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2607,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2608,Appennine,Bronze Age,BA.M,BM-R,BA.Middle,NA,Solarolo,via Odriere Settore 1,123,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2690,South,Bronze Age,BA.M,BM-R,BA.Middle,Rit,Noceto,*Vasca lignea,39,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,21.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2691,South,Bronze Age,BA.M,BM-R,BA.Middle,Rit,Noceto,*Vasca lignea,39,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,19.9,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2801,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,19.4,19.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2802,Appennine,Iron Age,IA1,IA1,IA.Mid,NA,Verucchio,Scavo 1963,80,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,20,19.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2918,North,Bronze Age,BA.M,BM-R,BA.Middle,NA,Quarto del Tormine,Mozzecane,18,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2989,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,22.3,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2990,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2991,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,MC1,Metacarpal,133.5,NA,NA,24.1,18.7,14.1,NA,NA,26.3,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2992,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,MC1,Metacarpal,125,NA,NA,22.6,16,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
2993,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Monte Bibele,Just Ambiente/Casa 14,79,Sheep/goat,O,MC1,Metacarpal,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheep/goat
